time,f50,m50,f25,m25,f10,m10,f5,m5,f1,m1,f0.5,m0.5,f0.1,m0.1 
15.833752,21.390861,17.1144,11.595964,17.7792,4.436072,18.8225,1.85215,19.7708,0.141745,22.5612,0.034267,24.1028,0.00049,28.7155
15.85509,21.386901,17.1146,11.589775,17.7798,4.431196,18.8237,1.849147,19.7726,0.141298,22.5647,0.03413,24.1072,0.000486,28.7227
15.876428,21.38292,17.1148,11.58358,17.7804,4.426322,18.8249,1.846148,19.7743,0.140851,22.5681,0.033993,24.1115,0.000483,28.7298
15.897766,21.378918,17.115,11.577379,17.781,4.421453,18.8261,1.843155,19.7761,0.140407,22.5715,0.033857,24.1159,0.00048,28.7369
15.919104,21.374896,17.1152,11.571172,17.7816,4.416586,18.8273,1.840166,19.7779,0.139964,22.575,0.033722,24.1202,0.000477,28.7441
15.940442,21.370852,17.1154,11.564959,17.7821,4.411724,18.8285,1.837182,19.7796,0.139522,22.5784,0.033587,24.1246,0.000474,28.7512
15.96178,21.366788,17.1157,11.55874,17.7827,4.406865,18.8297,1.834203,19.7814,0.139083,22.5818,0.033453,24.1289,0.000471,28.7583
15.983118,21.362703,17.1159,11.552516,17.7833,4.402009,18.8309,1.831229,19.7831,0.138644,22.5852,0.033319,24.1333,0.000468,28.7654
16.004456,21.358597,17.1161,11.546286,17.7839,4.397157,18.8321,1.828259,19.7849,0.138207,22.5887,0.033186,24.1376,0.000464,28.7725
16.025793,21.354471,17.1163,11.54005,17.7845,4.392309,18.8333,1.825294,19.7867,0.137772,22.5921,0.033054,24.1419,0.000461,28.7796
16.047131,21.350325,17.1165,11.533809,17.7851,4.387464,18.8345,1.822334,19.7884,0.137338,22.5955,0.032922,24.1463,0.000458,28.7867
16.068469,21.346158,17.1167,11.527562,17.7857,4.382623,18.8357,1.819379,19.7902,0.136906,22.5989,0.032791,24.1506,0.000455,28.7938
16.089807,21.341971,17.1169,11.52131,17.7862,4.377785,18.8369,1.816429,19.792,0.136475,22.6024,0.03266,24.155,0.000453,28.8009
16.111145,21.337764,17.1171,11.515052,17.7868,4.372951,18.8381,1.813483,19.7937,0.136046,22.6058,0.03253,24.1593,0.00045,28.808
16.132483,21.333537,17.1173,11.508789,17.7874,4.368121,18.8393,1.810542,19.7955,0.135618,22.6092,0.032401,24.1636,0.000447,28.8151
16.153821,21.32929,17.1176,11.50252,17.788,4.363294,18.8405,1.807605,19.7972,0.135192,22.6126,0.032272,24.1679,0.000444,28.8222
16.175159,21.325023,17.1178,11.496246,17.7886,4.358471,18.8417,1.804674,19.799,0.134767,22.616,0.032143,24.1723,0.000441,28.8293
16.196497,21.320736,17.118,11.489967,17.7892,4.353651,18.8429,1.801747,19.8008,0.134344,22.6195,0.032015,24.1766,0.000438,28.8364
16.217835,21.31643,17.1182,11.483683,17.7898,4.348836,18.8441,1.798824,19.8025,0.133922,22.6229,0.031888,24.1809,0.000435,28.8434
16.239173,21.312103,17.1184,11.477393,17.7904,4.344024,18.8453,1.795907,19.8043,0.133502,22.6263,0.031761,24.1853,0.000432,28.8505
16.26051,21.307758,17.1187,11.471098,17.791,4.339215,18.8465,1.792994,19.8061,0.133083,22.6297,0.031635,24.1896,0.00043,28.8576
16.281848,21.303393,17.1189,11.464799,17.7916,4.33441,18.8477,1.790086,19.8078,0.132666,22.6331,0.03151,24.1939,0.000427,28.8646
16.303186,21.299008,17.1191,11.458494,17.7922,4.329609,18.8489,1.787183,19.8096,0.13225,22.6365,0.031385,24.1982,0.000424,28.8717
16.324524,21.294604,17.1193,11.452184,17.7928,4.324812,18.8501,1.784284,19.8113,0.131835,22.6399,0.03126,24.2025,0.000421,28.8787
16.345862,21.290181,17.1196,11.445869,17.7934,4.320019,18.8513,1.78139,19.8131,0.131422,22.6433,0.031136,24.2068,0.000418,28.8858
16.3672,21.285739,17.1198,11.439549,17.794,4.315229,18.8525,1.778501,19.8149,0.131011,22.6467,0.031013,24.2111,0.000416,28.8928
